edad;trabajo;estado civil;educacion;morosidad;saldo;vivienda;préstamo;contacto;dia;mes;duracion;campaña;pdias;previo;resultado anterior;Salida
46;Obrero;Casado;Primaria;no;10996;si;no;Celular;17;noviembre;332;1;-1;0;desconocido;no
40;Obrero;Casado;Secundaria;no;0;si;no;Celular;17;noviembre;113;1;-1;0;desconocido;no
42;Administrador;Soltero;Secundaria;no;4572;si;si;Telefono;17;noviembre;106;1;-1;0;desconocido;no
41;Independiente;Casado;Secundaria;si;0;si;no;Celular;17;noviembre;789;1;-1;0;desconocido;si
37;Gerencia;Soltero;Superior;no;2400;si;no;Celular;17;noviembre;116;2;196;1;fracaso;no
53;Administrador;Casado;Secundaria;no;1400;no;si;Celular;17;noviembre;113;3;132;2;fracaso;no
59;Independiente;Casado;Superior;no;136988;si;no;Celular;17;noviembre;66;2;-1;0;desconocido;no
55;Tecnico;Casado;Superior;no;0;no;no;Celular;17;noviembre;501;1;-1;0;desconocido;no
53;Independiente;Casado;Secundaria;no;992;no;si;Celular;17;noviembre;99;1;126;3;fracaso;no
49;Administrador;Casado;Secundaria;no;0;si;no;Celular;17;noviembre;201;1;-1;0;desconocido;no
39;Empresario;Casado;Superior;no;8;si;no;Celular;17;noviembre;180;1;-1;0;desconocido;no
52;Tecnico;Casado;Secundaria;no;7272;no;si;Celular;17;noviembre;189;2;111;4;fracaso;no
36;Gerencia;Divorciado;Superior;no;15348;si;no;Celular;17;noviembre;184;1;193;1;exito;no
50;Administrador;Divorciado;Secundaria;no;808;no;si;Celular;17;noviembre;148;1;-1;0;desconocido;no
38;Gerencia;Casado;Secundaria;no;968;no;no;Celular;17;noviembre;88;2;-1;0;desconocido;no
35;Empresario;Soltero;Superior;no;64;no;no;Celular;17;noviembre;158;2;-1;0;desconocido;no
37;Administrador;Casado;Superior;no;0;si;no;Celular;17;noviembre;65;2;119;1;fracaso;no
52;Gerencia;Casado;Superior;no;46600;si;no;Celular;17;noviembre;48;1;-1;0;desconocido;no
44;Gerencia;Casado;Superior;no;232;si;no;Celular;17;noviembre;48;1;126;3;fracaso;no
59;Gerencia;Divorciado;Superior;no;14208;si;no;Celular;17;noviembre;690;1;123;7;otro;no
43;Tecnico;Soltero;Desconocido;no;2288;no;no;Celular;17;noviembre;80;2;-1;0;desconocido;no
32;Administrador;Casado;Secundaria;no;0;si;si;Celular;17;noviembre;159;2;195;2;fracaso;no
37;Administrador;Casado;Secundaria;no;524;no;no;Celular;17;noviembre;48;2;-1;0;desconocido;no
53;Jubilado;Casado;Secundaria;no;152;si;no;Celular;17;noviembre;89;1;-1;0;desconocido;no
33;Independiente;Soltero;Superior;no;8620;no;no;Celular;17;noviembre;295;1;-1;0;desconocido;no
35;Independiente;Casado;Superior;no;2240;si;no;Celular;17;noviembre;46;1;-1;0;desconocido;no
41;Gerencia;Casado;Superior;no;80;si;no;Celular;17;noviembre;99;1;151;2;fracaso;no
37;Servicio;Casado;Secundaria;si;-3816;si;no;Celular;17;noviembre;69;1;180;3;fracaso;no
43;Tareas domesticas;Casado;Primaria;no;0;no;si;Celular;17;noviembre;836;1;129;2;fracaso;no
51;Obrero;Casado;Primaria;no;920;si;no;Celular;17;noviembre;174;1;195;1;fracaso;no
56;Gerencia;Casado;Superior;no;2020;si;si;Celular;17;noviembre;171;1;172;2;fracaso;no
44;Obrero;Casado;Primaria;no;372;si;no;Celular;17;noviembre;230;1;-1;0;desconocido;no
52;Tecnico;Casado;Desconocido;no;0;si;no;Celular;17;noviembre;136;1;-1;0;desconocido;no
44;Servicio;Casado;Secundaria;no;15372;si;no;Celular;17;noviembre;70;1;150;2;otro;no
56;Gerencia;Soltero;Primaria;no;436;no;si;Telefono;17;noviembre;124;1;129;18;otro;no
34;Gerencia;Soltero;Superior;no;9388;no;si;Celular;17;noviembre;555;1;-1;0;desconocido;no
36;Obrero;Casado;Secundaria;no;5568;no;si;Celular;17;noviembre;231;1;-1;0;desconocido;no
48;Jubilado;Casado;Secundaria;no;1056;si;si;Celular;17;noviembre;107;2;-1;0;desconocido;no
59;Gerencia;Casado;Superior;no;14560;no;no;Celular;17;noviembre;226;2;-1;0;desconocido;no
58;Gerencia;Casado;Superior;no;7324;no;no;Celular;17;noviembre;1531;1;-1;0;desconocido;no
49;Gerencia;Divorciado;Superior;no;7616;no;si;Celular;17;noviembre;131;2;-1;0;desconocido;no
47;Tecnico;Casado;Secundaria;no;2936;si;no;Celular;17;noviembre;92;3;-1;0;desconocido;no
37;Gerencia;Casado;Superior;no;2480;si;no;Celular;17;noviembre;93;3;-1;0;desconocido;no
39;Independiente;Casado;Superior;no;20;si;no;Celular;17;noviembre;118;2;131;1;otro;no
38;Tecnico;Casado;Secundaria;no;3284;si;si;Celular;17;noviembre;224;2;180;1;fracaso;no
31;Tecnico;Casado;Secundaria;no;0;si;no;Celular;17;noviembre;326;2;-1;0;desconocido;no
50;Gerencia;Casado;Superior;no;18616;no;no;Celular;17;noviembre;251;2;-1;0;desconocido;no
42;Tecnico;Casado;Primaria;no;1100;no;no;Celular;17;noviembre;295;2;109;9;fracaso;no
34;Gerencia;Soltero;Superior;no;4196;si;no;Celular;17;noviembre;101;2;129;1;fracaso;no
51;Obrero;Casado;Secundaria;no;5656;si;no;Desconocido;17;noviembre;422;3;186;2;fracaso;no
59;Administrador;Casado;Secundaria;no;8580;no;no;Telefono;17;noviembre;273;2;-1;0;desconocido;no
41;Gerencia;Casado;Superior;no;2612;si;no;Telefono;17;noviembre;60;2;-1;0;desconocido;no
43;Obrero;Casado;Secundaria;no;-840;si;no;Celular;17;noviembre;523;2;-1;0;desconocido;no
30;Tecnico;Soltero;Secundaria;no;652;si;no;Celular;17;noviembre;72;3;-1;0;desconocido;no
38;Obrero;Casado;Primaria;no;0;si;no;Celular;17;noviembre;78;2;193;2;fracaso;no
49;Administrador;Casado;Secundaria;no;4232;no;no;Telefono;17;noviembre;291;3;-1;0;desconocido;no
38;Gerencia;Soltero;Superior;no;47884;si;no;Desconocido;17;noviembre;609;2;101;3;fracaso;no
41;Gerencia;Soltero;Superior;no;30380;no;no;Celular;17;noviembre;1121;2;-1;0;desconocido;no
47;Gerencia;Casado;Secundaria;no;3176;si;si;Celular;17;noviembre;564;2;-1;0;desconocido;no
56;Tareas domesticas;Casado;Primaria;no;4672;no;no;Telefono;17;noviembre;673;2;-1;0;desconocido;no
53;Jubilado;Casado;Superior;no;9076;no;no;Celular;17;noviembre;1091;2;150;1;exito;si
41;Obrero;Casado;Secundaria;no;1084;si;no;Celular;17;noviembre;148;2;172;2;fracaso;no
57;Tecnico;Casado;Secundaria;no;4632;no;no;Desconocido;17;noviembre;204;2;109;21;otro;no
47;Gerencia;Casado;Secundaria;no;0;si;si;Celular;17;noviembre;124;2;-1;0;desconocido;no
48;Gerencia;Divorciado;Superior;no;-1912;si;no;Celular;17;noviembre;87;5;167;6;fracaso;no
54;Gerencia;Casado;Superior;no;15180;si;si;Celular;17;noviembre;227;2;119;1;fracaso;no
50;Gerencia;Casado;Superior;no;1852;no;si;Celular;17;noviembre;141;3;-1;0;desconocido;no
55;Empresario;Casado;Secundaria;no;2612;si;no;Celular;17;noviembre;193;2;186;1;fracaso;no
40;Gerencia;Casado;Superior;no;1944;si;si;Celular;17;noviembre;69;2;-1;0;desconocido;no
50;Tecnico;Casado;Secundaria;no;8968;no;no;Celular;17;noviembre;170;2;-1;0;desconocido;no
38;Tecnico;Soltero;Secundaria;no;5020;si;no;Celular;17;noviembre;151;2;171;2;fracaso;no
50;Tecnico;Divorciado;Secundaria;no;-1612;no;si;Celular;17;noviembre;130;2;119;2;fracaso;no
52;Obrero;Casado;Desconocido;no;8684;si;no;Celular;17;noviembre;567;2;-1;0;desconocido;no
43;Gerencia;Casado;Superior;no;0;si;no;Celular;17;noviembre;360;2;-1;0;desconocido;no
49;Obrero;Divorciado;Secundaria;no;92;no;no;Celular;17;noviembre;221;2;-1;0;desconocido;no
42;Desempleado;Casado;Primaria;no;10544;no;no;Celular;17;noviembre;178;2;151;1;fracaso;no
40;Tareas domesticas;Casado;Secundaria;no;4116;si;si;Celular;17;noviembre;117;2;117;3;fracaso;no
46;Servicio;Casado;Desconocido;no;51356;si;no;Celular;17;noviembre;228;4;-1;0;desconocido;no
50;Administrador;Casado;Secundaria;no;4964;si;si;Telefono;17;noviembre;49;2;-1;0;desconocido;no
48;Gerencia;Casado;Secundaria;no;-4628;no;si;Celular;17;noviembre;125;2;-1;0;desconocido;no
34;Desempleado;Soltero;Secundaria;no;0;no;no;Celular;17;noviembre;63;2;-1;0;desconocido;no
38;Administrador;Casado;Secundaria;no;0;no;no;Telefono;17;noviembre;599;2;158;8;otro;no
31;Independiente;Soltero;Superior;no;3668;no;si;Celular;17;noviembre;367;3;-1;0;desconocido;no
43;Gerencia;Casado;Superior;no;7124;no;no;Celular;17;noviembre;69;2;-1;0;desconocido;no
51;Gerencia;Soltero;Superior;no;8556;no;no;Celular;17;noviembre;176;2;-1;0;desconocido;no
34;Gerencia;Casado;Superior;no;3260;no;no;Celular;17;noviembre;161;2;-1;0;desconocido;no
45;Independiente;Casado;Secundaria;no;9112;no;no;Desconocido;17;noviembre;1735;2;-1;0;desconocido;no
57;Gerencia;Casado;Secundaria;no;6008;no;no;Telefono;17;noviembre;340;2;109;11;fracaso;no
36;Gerencia;Casado;Superior;no;28;si;no;Celular;17;noviembre;501;2;-1;0;desconocido;no
32;Servicio;Soltero;Desconocido;no;9512;no;no;Celular;17;noviembre;1132;2;-1;0;desconocido;si
54;Administrador;Casado;Desconocido;no;868;no;no;Telefono;17;noviembre;110;2;-1;0;desconocido;no
51;Tecnico;Casado;Secundaria;no;3424;no;no;Celular;17;noviembre;99;2;-1;0;desconocido;no
49;Tecnico;Casado;Secundaria;no;2608;no;no;Celular;17;noviembre;198;2;-1;0;desconocido;no
46;Gerencia;Casado;Superior;no;5500;si;no;Celular;17;noviembre;308;3;-1;0;desconocido;no
48;Administrador;Casado;Secundaria;no;10828;no;no;Celular;17;noviembre;212;2;-1;0;desconocido;no
44;Gerencia;Soltero;Secundaria;no;14736;si;no;Celular;17;noviembre;35;3;-1;0;desconocido;no
30;Tecnico;Soltero;Secundaria;no;1704;si;no;Telefono;17;noviembre;127;4;111;6;fracaso;no
35;Administrador;Casado;Secundaria;no;864;si;si;Celular;17;noviembre;70;3;-1;0;desconocido;no
50;Gerencia;Divorciado;Superior;no;1196;no;no;Celular;17;noviembre;666;3;-1;0;desconocido;no
40;Obrero;Divorciado;Primaria;no;-312;no;si;Celular;17;noviembre;330;2;-1;0;desconocido;no
56;Gerencia;Soltero;Secundaria;no;948;si;no;Telefono;17;noviembre;117;3;131;4;fracaso;no
37;Administrador;Casado;Superior;no;7952;no;no;Celular;17;noviembre;397;2;-1;0;desconocido;no
31;Obrero;Casado;Secundaria;no;5416;si;si;Celular;17;noviembre;222;2;-1;0;desconocido;no
39;Tecnico;Casado;Secundaria;no;32;no;si;Celular;17;noviembre;333;2;96;2;fracaso;no
50;Administrador;Divorciado;Superior;no;264;si;no;Celular;17;noviembre;77;2;-1;0;desconocido;no
45;Empresario;Casado;Superior;no;6012;no;no;Celular;17;noviembre;212;3;-1;0;desconocido;no
40;Administrador;Casado;Secundaria;no;6260;si;si;Celular;17;noviembre;288;2;-1;0;desconocido;no
43;Gerencia;Casado;Superior;no;272;si;no;Celular;17;noviembre;31;2;-1;0;desconocido;no
52;Tecnico;Divorciado;Secundaria;no;0;no;no;Telefono;17;noviembre;215;3;-1;0;desconocido;no
41;Gerencia;Casado;Secundaria;no;12072;si;no;Celular;17;noviembre;536;2;-1;0;desconocido;no
43;Servicio;Divorciado;Secundaria;no;4172;si;no;Celular;17;noviembre;57;4;119;3;fracaso;no
34;Independiente;Soltero;Superior;no;3504;si;no;Celular;17;noviembre;145;2;-1;0;desconocido;no
35;Administrador;Divorciado;Secundaria;no;0;si;si;Celular;17;noviembre;86;2;-1;0;desconocido;no
42;Servicio;Casado;Secundaria;no;4108;si;no;Telefono;17;noviembre;188;2;168;2;fracaso;no
44;Gerencia;Casado;Superior;no;2896;si;no;Celular;17;noviembre;157;2;172;1;fracaso;no
38;Desempleado;Soltero;Superior;no;1296;si;no;Celular;17;noviembre;167;3;-1;0;desconocido;no
56;Administrador;Divorciado;Secundaria;no;13348;si;no;Telefono;17;noviembre;99;3;-1;0;desconocido;no
54;Tecnico;Casado;Desconocido;no;4648;no;no;Telefono;17;noviembre;37;2;-1;0;desconocido;no
42;Obrero;Casado;Desconocido;no;1808;si;no;Celular;17;noviembre;359;2;-1;0;desconocido;no
51;Tecnico;Casado;Secundaria;no;2456;no;no;Celular;17;noviembre;85;2;-1;0;desconocido;no
41;Administrador;Casado;Secundaria;no;0;si;no;Celular;17;noviembre;595;2;-1;0;desconocido;no
44;Obrero;Casado;Secundaria;no;0;si;no;Celular;17;noviembre;139;3;-1;0;desconocido;no
36;Obrero;Casado;Secundaria;no;0;si;no;Celular;17;noviembre;273;2;131;1;fracaso;no
43;Gerencia;Casado;Superior;no;1720;no;no;Celular;17;noviembre;44;2;-1;0;desconocido;no
40;Desempleado;Casado;Secundaria;no;876;si;no;Celular;17;noviembre;204;2;196;1;fracaso;no
53;Gerencia;Divorciado;Superior;no;2508;si;no;Celular;17;noviembre;102;3;-1;0;desconocido;no
54;Administrador;Casado;Secundaria;no;11740;si;si;Celular;17;noviembre;137;2;-1;0;desconocido;no
58;Gerencia;Casado;Superior;no;4404;no;no;Telefono;17;noviembre;99;3;-1;0;desconocido;no
41;Gerencia;Soltero;Secundaria;no;5144;si;no;Telefono;17;noviembre;661;4;-1;0;desconocido;no
48;Tecnico;Casado;Desconocido;no;8424;si;no;Celular;17;noviembre;499;2;195;1;fracaso;no
53;Tecnico;Divorciado;Secundaria;no;1812;no;no;Celular;17;noviembre;148;2;-1;0;desconocido;no
48;Tecnico;Casado;Superior;no;4144;si;si;Telefono;17;noviembre;71;2;-1;0;desconocido;no
40;Desempleado;Casado;Secundaria;no;4308;si;si;Celular;17;noviembre;148;2;-1;0;desconocido;no
35;Tecnico;Divorciado;Superior;no;3300;si;no;Celular;17;noviembre;273;2;-1;0;desconocido;no
43;Gerencia;Casado;Superior;no;11068;si;no;Celular;17;noviembre;374;1;186;7;fracaso;no
40;Tecnico;Casado;Secundaria;no;5076;si;no;Celular;17;noviembre;353;1;172;1;fracaso;no
56;Servicio;Casado;Secundaria;no;4600;no;si;Celular;17;noviembre;107;1;117;3;fracaso;no
37;Tecnico;Casado;Secundaria;no;20460;si;no;Celular;17;noviembre;1210;2;171;4;fracaso;si
38;Servicio;Casado;Secundaria;no;72;si;si;Celular;17;noviembre;118;2;-1;0;desconocido;no
56;Gerencia;Soltero;Superior;no;4368;si;si;Celular;17;noviembre;176;3;186;4;fracaso;no
37;Gerencia;Casado;Secundaria;no;484;no;si;Celular;17;noviembre;211;2;151;2;fracaso;no
58;Obrero;Divorciado;Secundaria;no;2576;no;si;Celular;17;noviembre;220;4;109;4;fracaso;no
38;Servicio;Casado;Primaria;no;0;si;no;Celular;17;noviembre;960;2;-1;0;desconocido;no
55;Tareas domesticas;Soltero;Secundaria;no;6424;no;no;Telefono;17;noviembre;762;1;-1;0;desconocido;no
43;Gerencia;Soltero;Secundaria;no;1876;si;no;Celular;17;noviembre;181;4;-1;0;desconocido;no
38;Gerencia;Casado;Superior;no;6720;si;no;Celular;17;noviembre;414;2;-1;0;desconocido;no
51;Servicio;Divorciado;Secundaria;no;48;si;no;Celular;17;noviembre;150;1;-1;0;desconocido;no
45;Empresario;Casado;Secundaria;no;3124;no;si;Celular;17;noviembre;652;2;126;2;fracaso;si
40;Gerencia;Soltero;Secundaria;no;41512;si;no;Celular;17;noviembre;523;3;-1;0;desconocido;no
34;Obrero;Casado;Secundaria;no;0;si;no;Celular;17;noviembre;301;1;-1;0;desconocido;no
54;Jubilado;Casado;Secundaria;no;7304;si;no;Celular;17;noviembre;264;4;-1;0;desconocido;no
36;Gerencia;Casado;Superior;no;24612;no;no;Telefono;17;noviembre;240;3;-1;0;desconocido;no
50;Tecnico;Casado;Secundaria;no;0;si;no;Celular;17;noviembre;114;4;168;2;fracaso;no
46;Independiente;Casado;Superior;no;0;si;si;Celular;17;noviembre;258;1;-1;0;desconocido;no
42;Tecnico;Casado;Secundaria;no;2100;no;no;Celular;17;noviembre;172;3;-1;0;desconocido;no
41;Administrador;Casado;Primaria;no;2444;no;si;Celular;17;noviembre;487;1;-1;0;desconocido;no
46;Administrador;Casado;Secundaria;no;19832;si;no;Celular;17;noviembre;64;3;150;5;otro;no
56;Independiente;Divorciado;Primaria;no;388;no;si;Telefono;17;noviembre;215;1;-1;0;desconocido;no
43;Obrero;Casado;Primaria;no;788;si;no;Celular;17;noviembre;48;2;-1;0;desconocido;no
44;Tecnico;Divorciado;Secundaria;no;424;si;no;Desconocido;17;noviembre;17;1;175;1;fracaso;no
40;Obrero;Soltero;Secundaria;no;1624;no;no;Celular;17;noviembre;205;2;-1;0;desconocido;no
35;Servicio;Divorciado;Secundaria;no;816;si;no;Celular;17;noviembre;295;1;186;9;otro;no
58;Servicio;Casado;Secundaria;no;9916;si;no;Telefono;17;noviembre;292;1;-1;0;desconocido;no
49;Tecnico;Soltero;Secundaria;no;-752;si;si;Celular;17;noviembre;454;1;-1;0;desconocido;si
48;Tecnico;Casado;Secundaria;no;168;si;si;Celular;17;noviembre;92;1;-1;0;desconocido;no
35;Gerencia;Casado;Superior;no;5940;si;no;Celular;17;noviembre;104;1;-1;0;desconocido;no
48;Tecnico;Divorciado;Secundaria;no;0;no;si;Celular;17;noviembre;318;1;-1;0;desconocido;no
40;Obrero;Casado;Secundaria;no;3020;no;no;Celular;17;noviembre;408;1;117;1;fracaso;no
42;Gerencia;Casado;Superior;no;3924;si;no;Celular;17;noviembre;276;1;-1;0;desconocido;no
55;Independiente;Casado;Superior;no;0;no;no;Celular;17;noviembre;252;3;-1;0;desconocido;no
35;Independiente;Soltero;Secundaria;no;2760;si;no;Celular;17;noviembre;1012;1;-1;0;desconocido;no
44;Tareas domesticas;Divorciado;Secundaria;no;2612;no;no;Celular;17;noviembre;475;1;-1;0;desconocido;no
40;Gerencia;Casado;Superior;no;7108;si;no;Celular;18;noviembre;81;4;-1;0;desconocido;no
50;Tecnico;Casado;Secundaria;no;0;si;si;Celular;18;noviembre;126;2;-1;0;desconocido;no
35;Independiente;Casado;Secundaria;no;13316;no;no;Celular;18;noviembre;166;1;-1;0;desconocido;no
43;Tecnico;Casado;Superior;no;4804;si;si;Celular;18;noviembre;82;1;97;3;fracaso;no
31;Obrero;Soltero;Superior;no;3044;no;no;Telefono;18;noviembre;514;2;-1;0;desconocido;si
40;Independiente;Casado;Superior;no;12236;si;si;Celular;18;noviembre;41;1;182;1;fracaso;no
53;Tecnico;Casado;Secundaria;no;2120;no;no;Celular;18;noviembre;244;1;-1;0;desconocido;no
56;Gerencia;Casado;Secundaria;no;0;no;no;Telefono;18;noviembre;189;1;-1;0;desconocido;no
34;Obrero;Casado;Primaria;no;30692;si;no;Celular;18;noviembre;143;1;-1;0;desconocido;no
32;Servicio;Soltero;Secundaria;no;592;si;no;Celular;18;noviembre;150;1;-1;0;desconocido;no
49;Tecnico;Casado;Desconocido;no;1292;si;no;Celular;18;noviembre;41;2;-1;0;desconocido;no
33;Tecnico;Divorciado;Secundaria;no;3004;si;no;Celular;18;noviembre;237;1;-1;0;desconocido;no
54;Tecnico;Divorciado;Secundaria;no;11472;no;no;Celular;18;noviembre;42;1;-1;0;desconocido;no
46;Obrero;Casado;Superior;si;-1552;no;no;Celular;18;noviembre;295;2;-1;0;desconocido;no
44;Empresario;Soltero;Superior;no;4960;si;no;Celular;18;noviembre;88;1;-1;0;desconocido;no
57;Independiente;Casado;Superior;no;3576;si;no;Celular;18;noviembre;79;1;-1;0;desconocido;no
59;Independiente;Casado;Secundaria;no;804;no;no;Celular;18;noviembre;117;2;-1;0;desconocido;no
45;Tecnico;Casado;Secundaria;no;9076;si;no;Celular;18;noviembre;233;1;-1;0;desconocido;no
36;Tareas domesticas;Casado;Primaria;no;17296;si;no;Celular;18;noviembre;139;4;127;4;fracaso;no
44;Gerencia;Casado;Superior;no;3024;si;no;Celular;18;noviembre;65;1;130;2;fracaso;no
49;Obrero;Casado;Secundaria;no;8156;si;no;Celular;18;noviembre;283;2;-1;0;desconocido;no
43;Empresario;Casado;Superior;no;53368;si;no;Celular;18;noviembre;465;1;-1;0;desconocido;no
37;Obrero;Casado;Secundaria;no;2892;si;no;Celular;18;noviembre;119;1;110;2;fracaso;no
36;Independiente;Soltero;Secundaria;no;60;no;no;Celular;18;noviembre;186;2;-1;0;desconocido;no
37;Tecnico;Casado;Secundaria;no;780;si;no;Celular;18;noviembre;68;1;194;2;fracaso;no
42;Obrero;Casado;Secundaria;no;3516;si;no;Celular;18;noviembre;140;1;-1;0;desconocido;no
41;Tecnico;Casado;Secundaria;no;13100;si;no;Celular;18;noviembre;121;1;168;1;otro;no
42;Empresario;Casado;Superior;no;8996;si;no;Telefono;18;noviembre;228;1;125;5;fracaso;no
34;Tecnico;Casado;Superior;no;30868;si;no;Celular;18;noviembre;386;1;-1;0;desconocido;no
59;Obrero;Casado;Primaria;no;648;no;no;Telefono;18;noviembre;140;1;-1;0;desconocido;no
55;Servicio;Casado;Superior;no;2424;no;si;Celular;18;noviembre;114;2;-1;0;desconocido;no
53;Tecnico;Casado;Secundaria;no;548;no;si;Celular;18;noviembre;52;1;176;1;fracaso;no
34;Gerencia;Soltero;Superior;no;106300;no;no;Celular;18;noviembre;93;1;-1;0;desconocido;no
34;Servicio;Casado;Secundaria;no;540;si;no;Celular;18;noviembre;109;1;-1;0;desconocido;no
37;Independiente;Soltero;Secundaria;no;532;si;no;Celular;18;noviembre;207;1;-1;0;desconocido;no
54;Tecnico;Divorciado;Superior;no;8532;no;no;Celular;18;noviembre;176;1;-1;0;desconocido;no
34;Obrero;Casado;Secundaria;no;9220;si;no;Celular;18;noviembre;301;1;-1;0;desconocido;no
31;Administrador;Soltero;Secundaria;no;76;si;no;Celular;18;noviembre;1978;1;-1;0;desconocido;si
57;Gerencia;Casado;Superior;no;8404;no;no;Celular;18;noviembre;101;5;-1;0;desconocido;no
35;Gerencia;Casado;Superior;no;6452;si;no;Celular;18;noviembre;95;1;-1;0;desconocido;no
51;Tareas domesticas;Divorciado;Secundaria;no;-304;si;no;Celular;18;noviembre;91;1;-1;0;desconocido;no
48;Gerencia;Casado;Superior;no;6964;si;si;Telefono;18;noviembre;40;1;-1;0;desconocido;no
44;Tecnico;Casado;Secundaria;no;43552;si;no;Celular;18;noviembre;67;1;105;1;fracaso;no
34;Gerencia;Casado;Superior;no;1668;si;no;Celular;18;noviembre;138;1;-1;0;desconocido;no
44;Gerencia;Casado;Superior;no;0;si;si;Celular;18;noviembre;54;1;-1;0;desconocido;no
41;Administrador;Casado;Secundaria;no;17280;si;no;Celular;18;noviembre;164;1;166;2;fracaso;no
35;Gerencia;Casado;Superior;no;2472;si;no;Celular;18;noviembre;116;1;-1;0;desconocido;no
34;Gerencia;Casado;Superior;no;260;si;no;Celular;18;noviembre;544;1;-1;0;desconocido;no
35;Tecnico;Casado;Secundaria;no;18032;si;no;Celular;18;noviembre;854;1;-1;0;desconocido;si
56;Independiente;Divorciado;Secundaria;no;0;no;no;Celular;18;noviembre;348;1;-1;0;desconocido;no
39;Obrero;Casado;Secundaria;no;1052;si;no;Celular;18;noviembre;365;1;-1;0;desconocido;no
33;Gerencia;Divorciado;Superior;si;1120;no;si;Celular;18;noviembre;155;1;-1;0;desconocido;no
41;Obrero;Casado;Primaria;no;5844;si;no;Celular;18;noviembre;290;1;165;2;exito;no
45;Tecnico;Soltero;Desconocido;no;28432;si;si;Celular;18;noviembre;53;1;172;3;fracaso;no
53;Empresario;Casado;Desconocido;no;9984;no;si;Celular;18;noviembre;94;1;-1;0;desconocido;no
33;Tecnico;Casado;Secundaria;no;1024;si;no;Celular;18;noviembre;76;1;-1;0;desconocido;no
30;Servicio;Casado;Secundaria;no;132;no;no;Celular;18;noviembre;36;1;-1;0;desconocido;no
38;Tecnico;Soltero;Superior;no;6696;no;no;Celular;18;noviembre;333;1;-1;0;desconocido;no
